"Date","AAPL.Close","AAPL.Close.1","MSFT.Close","MSFT.Close.1"
2012-05-03,20.779285,-0.00712451752275767,31.76,-0.00125862196065452
2012-05-04,20.1875,-0.0288929760115377,30.98,-0.0248658013902125
2012-05-07,20.338572,0.0074555806832719,30.65,-0.0107091726065023
2012-05-08,20.292143,-0.00228541487437184,30.5,-0.00490597876885435
2012-05-09,20.327856,0.00175839537573141,30.76,0.00848846102407741
2012-05-10,20.375713,0.00235149021217929,30.74,-0.000650406526993663
2012-05-11,20.239643,-0.00670044645589929,31.16,0.0135704828920979
2012-05-14,19.936428,-0.0150945948493537,30.68,-0.0155242445034922
2012-05-15,19.756071,-0.00908777455760479,30.209999,-0.0154380142020973
2012-05-16,19.502857,-0.0128998688585695,29.9,-0.0103144819003176
2012-05-17,18.932858,-0.0296620365482174,29.719999,-0.00603829419445834
2012-05-18,18.942142,0.000490244234241377,29.27,-0.0152570854983876
2012-05-21,20.045713,0.0566261400851644,29.75,0.0162660312878442
2012-05-22,19.891787,-0.00770838245652428,29.76,0.000336077973252191
2012-05-23,20.377144,0.0241069476118967,29.110001,-0.0220834178549034
2012-05-24,20.190001,-0.00922639873060449,29.07,-0.00137507753920296
2012-05-25,20.081785,-0.0053742965592507,29.059999,-0.000344090840210587
2012-05-29,20.438213,0.0175931496041288,29.559999,0.0170594385199272
2012-05-30,20.684643,0.0119852059820968,29.34,-0.00747028953566575
2012-05-31,20.633215,-0.00248938493173778,29.190001,-0.00512555359050504
2012-06-01,20.035357,-0.0294035932030274,28.450001,-0.0256780234026062
2012-06-04,20.153214,0.00586521664898543,28.549999,0.00350870535402459
2012-06-05,20.10107,-0.00259073191640447,28.51,-0.00140199815116837
2012-06-06,20.409286,0.0152169458792901,29.35,0.029037643349525
2012-06-07,20.418571,0.000454836518119173,29.23,-0.00409696715095098
2012-06-08,20.725714,0.0149303216974754,29.65,0.01426654632058
2012-06-11,20.39893,-0.0158927030797127,28.9,-0.0256205303253481
2012-06-12,20.577143,0.00869844817369936,29.290001,0.0134045998626005
2012-06-13,20.434286,-0.00696672031588363,29.129999,-0.00547765833851477
2012-06-14,20.411785,-0.00110174622553361,29.34,0.00718323607236337
2012-06-15,20.504642,0.0045388694088464,30.02,0.0229120534904803
2012-06-18,20.920713,0.0200884212986034,29.84,-0.00601405086975548
2012-06-19,20.97893,0.00277887988035941,30.700001,0.0284129118308805
2012-06-20,20.919287,-0.00284704431633198,30.93,0.00746389953053761
2012-06-21,20.631071,-0.0138733159749491,30.139999,-0.0258734266771299
2012-06-22,20.789286,0.00763951742284075,30.700001,0.0184095271465923
2012-06-25,20.384644,-0.0196558855485436,29.870001,-0.0274080214600168
2012-06-26,20.429644,0.00220511102555188,30.02,0.00500916049889177
2012-06-27,20.517857,0.00430859682819307,30.17,0.00498422696565415
2012-06-28,20.323214,-0.00953180065685411,29.91,-0.00865518052911307
2012-06-29,20.857143,0.0259327000081622,30.59,0.0224802855209552
2012-07-02,21.161428,0.0144836110330009,30.559999,-0.000981226587005946
2012-07-03,21.407499,0.0115611906702693,30.76,0.00652321306163728
2012-07-05,21.783571,0.0174147806190139,30.700001,-0.00195245747100259
2012-07-06,21.638571,-0.00667864514690386,30.190001,-0.0167519103241429
2012-07-09,21.924643,0.0131338386657505,30,-0.0063133951801424
2012-07-10,21.721786,-0.00929553529734273,29.74,-0.00870444063014642
2012-07-11,21.586786,-0.00623435181631349,29.299999,-0.014905459138681
2012-07-12,21.389286,-0.00919122577677722,28.629999,-0.0231323977117017
2012-07-13,21.606071,0.010084197560583,29.389999,0.0261993622240206
2012-07-16,21.675358,0.00320169924092406,29.440001,0.00169988142241939
2012-07-17,21.67643,4.94558609771545e-05,29.66,0.00744500888171951
2012-07-18,21.652143,-0.00112106173187909,30.450001,0.0262866902868422
2012-07-19,21.940001,0.0132070670422939,30.67,0.00719895112953228
2012-07-20,21.582144,-0.0164451942797963,30.120001,-0.018095541993937
2012-07-23,21.565357,-0.000778121580992774,29.280001,-0.0282847128861077
2012-07-24,21.46143,-0.00483081398152763,29.15,-0.00444981044961423
2012-07-25,20.534643,-0.0441440082787361,28.83,-0.0110384011461906
2012-07-26,20.531429,-0.000156528240955911,29.16,0.0113813954901465
2012-07-27,20.898571,0.0177239493635439,29.76,0.0203673028244338
2012-07-30,21.251072,0.0167265577293696,29.639999,-0.00404044327519726
2012-07-31,21.812857,0.0260922254340503,29.469999,-0.00575200387290398
2012-08-01,21.671785,-0.00648838249222594,29.41,-0.00203801025088612
2012-08-02,21.706785,0.00161370038685371,29.190001,-0.00750853344157321
2012-08-03,21.989286,0.012930450249784,29.75,0.0190029128673084
2012-08-06,22.233929,0.0110641207634763,29.950001,0.00670022595880049
2012-08-07,22.175358,-0.00263778312680074,30.26,0.0102973504097705
2012-08-08,22.137857,-0.00169254291084187,30.33,0.00231061334027993
2012-08-09,22.168928,0.00140253936697743,30.5,0.00558936191287618
2012-08-10,22.203571,0.0015614629700611,30.42,-0.00262639678221932
2012-08-13,22.5,0.0132621774122006,30.389999,-0.000986712808006551
2012-08-14,22.560356,0.00267889743682259,30.129999,-0.00859225407044262
2012-08-15,22.529642,-0.00136234225383491,30.200001,0.00232063754070877
2012-08-16,22.726429,0.00869665598140124,30.780001,0.0190232034059554
2012-08-17,23.146786,0.018327416825886,30.9,0.00389102300433786
2012-08-20,23.755358,0.0259521678361478,30.74,-0.00519144579324982
2012-08-21,23.430714,-0.0137603792298076,30.799999,0.00194991940154621
2012-08-22,23.888214,0.0193374734225915,30.540001,-0.00847732497756759
2012-08-23,23.665358,-0.00937290815989078,30.26,-0.00921062417421847
2012-08-24,23.686428,0.000889934812198678,30.559999,0.00986522321559624
2012-08-27,24.13143,0.0186129143281599,30.690001,0.00424496963974175
2012-08-28,24.1,-0.00130329971343945,30.629999,-0.00195701301859552
2012-08-29,24.0525,-0.00197289924332678,30.65,0.00065277418526799
2012-08-30,23.709642,-0.0143571404042588,30.32,-0.0108251016080492
2012-08-31,23.758572,0.00206159082918145,30.82,0.0163562691177987
2012-09-04,24.106071,0.0145203258084248,30.389999,-0.0140502558688298
2012-09-05,23.936787,-0.00704723689015729,30.389999,0
2012-09-06,24.1525,0.00897141381305477,31.35,0.0311006930557896
2012-09-07,24.30143,0.00614730194214053,30.950001,-0.0128412356381475
2012-09-10,23.669287,-0.0263568957974227,30.719999,-0.00745915571339451
2012-09-11,23.592501,-0.00324939325454343,30.790001,0.00227611868709809
2012-09-12,23.92107,0.0138307532237349,30.780001,-0.000324833515124023
2012-09-13,24.392143,0.0195014117232266,30.940001,0.00518471656617825
2012-09-14,24.688572,0.0120793922567457,31.209999,0.00868864677613512
2012-09-17,24.992144,0.0122210709810568,31.209999,0
2012-09-18,25.068214,0.00303913362148345,31.18,-0.00096166061204439
2012-09-19,25.075001,0.000270704622407969,31.049999,-0.00417808745626269
2012-09-20,24.953571,-0.00485443551990938,31.450001,0.0128002387695836
2012-09-21,25.003214,0.00198743839662407,31.190001,-0.00830145226168222
2012-09-24,24.67107,-0.0133730744871396,30.780001,-0.0132324017819077
2012-09-25,24.055,-0.0252884269665152,30.389999,-0.0127515868762216
2012-09-26,23.75643,-0.012489644471267,30.17,-0.00726552085217014
2012-09-27,24.332857,0.023974346266066,30.16,-0.000331510031214677
2012-09-28,23.825001,-0.0210920854332333,29.76,-0.0133513331748643
2012-10-01,23.549643,-0.0116248304011273,29.49,-0.00911398713770639
2012-10-02,23.618214,0.00290753291194967,29.66,0.00574811388260121
2012-10-03,23.980356,0.0152168011701206,29.860001,0.00672048889087629
2012-10-04,23.814285,-0.00694938448649252,30.030001,0.00567708969460945
2012-10-05,23.306786,-0.021541047904071,29.85,-0.0060120754566606
2012-10-08,22.791786,-0.0223443549112239,29.780001,-0.00234777900316496
2012-10-09,22.708929,-0.00364201272821107,29.280001,-0.0169323375893304
2012-10-10,22.889643,0.00792634234864886,28.98,-0.0102987863535793
2012-10-11,22.432142,-0.0201896964379218,28.950001,-0.00103569833121808
2012-10-12,22.489643,0.00256005104892676,29.200001,0.00859850495949255
2012-10-15,22.67,0.00798757239585646,29.51,0.0105604454340376
2012-10-16,23.206785,0.0234022282921962,29.49,-0.000677966127663687
2012-10-17,23.021786,-0.00800370781848647,29.59,0.00338524358493375
2012-10-18,22.594286,-0.0187439425406768,29.5,-0.00304620306634407
2012-10-19,21.780001,-0.0367048790339752,28.639999,-0.0295859561695311
2012-10-22,22.643929,0.0388996172625728,28,-0.0225997970010394
2012-10-23,21.905714,-0.0331442646485445,28.049999,0.00178408614287706
2012-10-24,22.029642,0.00564139408227815,27.9,-0.00536190749076093
2012-10-25,21.769285,-0.0118888787701263,27.879999,-0.00071713880300317
2012-10-26,21.571428,-0.00913037007513084,28.209999,0.011766939541165
2012-10-31,21.261429,-0.0144750751865645,28.540001,0.0116301575217506
2012-11-01,21.305,0.00204720086889498,29.52,0.0337613526450395
2012-11-02,20.6,-0.0336507111563398,29.5,-0.000677736386497596
2012-11-05,20.879286,0.0134664912319278,29.629999,0.00439706449012078
2012-11-06,20.816071,-0.00303223442531353,29.860001,0.00773249776476703
2012-11-07,19.928572,-0.0435708517222078,29.08,-0.0264691729353435
2012-11-08,19.205357,-0.0369652303457073,28.809999,-0.00932813827905221
2012-11-09,19.537857,0.0171647175992025,28.83,0.000693997264044288
2012-11-12,19.386786,-0.00776226816193981,28.219999,-0.0213856006615045
2012-11-13,19.389286,0.000128945500383004,27.09,-0.0408662548918026
2012-11-14,19.174286,-0.0111505348961916,26.84,-0.00927134399352258
2012-11-15,18.772142,-0.0211961482144249,26.66,-0.00672899735291832
2012-11-16,18.845715,0.00391160473652441,26.52,-0.0052651494329008
2012-11-19,20.204643,0.0696268623827141,26.73,0.00788736483316566
2012-11-20,20.032499,-0.00855652472929647,26.709999,-0.000748540468120229
2012-11-21,20.060715,0.00140752021817203,26.950001,0.00894534477804942
2012-11-23,20.410713,0.0172964850981558,27.700001,0.0274491148336184
2012-11-26,21.054644,0.031061243305575,27.389999,-0.0112545025290642
2012-11-27,20.885,-0.00808995542396973,27.08,-0.011382498721237
2012-11-28,20.819286,-0.00315142929849355,27.360001,0.0102866812599829
2012-11-29,21.048571,0.010952903187639,26.950001,-0.0150987948433001
2012-11-30,20.902857,-0.00694682364532317,26.620001,-0.0123204839280517
2012-12-03,20.935356,0.00155355614908625,26.43,-0.00716312191650736
2012-12-04,20.566071,-0.0177967252410953,26.370001,-0.00227269032912236
2012-12-05,19.2425,-0.0665213046746165,26.67,0.0113122999068476
2012-12-06,19.544287,0.0155616442350364,26.73,0.0022471919569047
2012-12-07,19.044643,-0.0258971639839438,26.459999,-0.0101524092569134
2012-12-10,18.922144,-0.00645297823493518,26.940001,0.0179780872078279
2012-12-11,19.335358,0.0216025640905579,27.32,0.0140068266008471
2012-12-12,19.25,-0.00442437979925758,27.24,-0.00293255342127763
2012-12-13,18.9175,-0.0174236411472539,27.110001,-0.00478378088398035
2012-12-14,18.206785,-0.0382930927794609,26.809999,-0.0111277854489789
2012-12-17,18.529642,0.0175773932819694,27.1,0.0107588129373029
2012-12-18,19.067858,0.028632370194126,27.559999,0.016831681975332
2012-12-19,18.796785,-0.0143182457095548,27.309999,-0.00911251099199806
2012-12-20,18.633215,-0.00874010372695855,27.68,0.0134572318804795
2012-12-21,18.547501,-0.00461067784949609,27.450001,-0.00834392636405701
2012-12-24,18.577499,0.00161605422376532,27.059999,-0.0143096185976854
2012-12-26,18.321428,-0.0138798134144484,26.860001,-0.00741835746255326
2012-12-27,18.395,0.00400758475025631,26.959999,0.00371602062694443
2012-12-28,18.199642,-0.0106769649971219,26.549999,-0.0153245389289536
2012-12-31,19.006071,0.0433565308849526,26.709999,0.00600827965954354
2013-01-02,19.608213,0.0311900546353385,27.620001,0.0335021945040861
2013-01-03,19.360714,-0.012702547746243,27.25,-0.0134866630775403
2013-01-04,18.821428,-0.0282499533280371,26.74,-0.0188929494354562
2013-01-07,18.710714,-0.00589970703674636,26.690001,-0.00187157079014888
2013-01-08,18.76107,0.00268767723002794,26.549999,-0.00525929086048427
2013-01-09,18.467857,-0.0157522167073845,26.700001,0.00563389283622273
2013-01-10,18.696787,0.012319929424764,26.459999,-0.00902948196547237
2013-01-11,18.582144,-0.00615057129225693,26.83,0.0138865435436184
2013-01-14,17.919643,-0.0363036341506895,26.889999,0.00223376865469405
2013-01-15,17.354286,-0.0320579778874914,27.209999,0.0118300829517333
2013-01-16,18.074642,0.040670453900451,27.040001,-0.00626722788694867
2013-01-17,17.952856,-0.00676075057335179,27.25,0.00773623295224191
2013-01-18,17.857143,-0.0053456146659614,27.25,0
2013-01-22,18.0275,0.00949477356178985,27.15,-0.00367647472930877
2013-01-23,18.3575,0.0181398405348507,27.610001,0.0168010157808793
2013-01-24,16.089287,-0.131884563559233,27.629999,0.000724040581956409
2013-01-25,15.71,-0.0238561945168652,27.879999,0.00900744728153668
2013-01-28,16.065357,0.022367762275604,27.91,0.00107549752391423
2013-01-29,16.366785,0.0185887617056602,28.01,0.00357654172378608
2013-01-30,16.315357,-0.00314716473895782,27.85,-0.00572862289872411
2013-01-31,16.2675,-0.002937559122834,27.450001,-0.0144667619878813
2013-02-01,16.200714,-0.00411393704582297,27.93,0.0173351755716737
2013-02-04,15.797143,-0.0252262144434789,27.440001,-0.017699540656253
2013-02-05,16.351429,0.0344861932379721,27.5,0.00218416537169341
2013-02-06,16.333929,-0.00107081597039205,27.34,-0.00583517337672212
2013-02-07,16.722143,0.0234892911346805,27.280001,-0.00219696166365146
2013-02-08,16.963572,0.0143344520954956,27.549999,0.00984862966913003
2013-02-11,17.140356,0.0103674616868359,27.860001,0.0111895049441313
2013-02-12,16.710714,-0.0253856124829963,27.879999,0.000717545778903261
2013-02-13,16.678928,-0.00190394431914109,28.030001,0.00536585082844088
2013-02-14,16.663929,-0.000899683012269836,28.040001,0.000356696976969051
2013-02-15,16.434286,-0.0138766809652044,28.01,-0.00107050855770963
2013-02-19,16.428213,-0.000369600624051003,28.049999,0.0014270070460638
2013-02-20,16.030357,-0.0245159245627993,27.870001,-0.00643771894334932
2013-02-21,15.930714,-0.00623529310602944,27.49,-0.0137285751975771
2013-02-22,16.100357,0.0105925016478223,27.76,0.00977383346144922
2013-02-25,15.814286,-0.0179277369314983,27.370001,-0.0141485760496631
2013-02-26,16.034643,0.0138378603732092,27.370001,0
2013-02-27,15.8775,-0.00984855640434112,27.809999,0.0159480726986438
2013-02-28,15.764286,-0.00715601092341078,27.799999,-0.000359647562216736
2013-03-01,15.373929,-0.0250738490418545,27.950001,0.00538125065391526
2013-03-04,15.001786,-0.0245038920487239,28.15,0.00713011920641637
2013-03-05,15.397857,0.0260590832113512,28.35,0.007079675588062
2013-03-06,15.202143,-0.0127919391357296,28.09,-0.00921338905760916
2013-03-07,15.377857,0.0114922128115587,28.139999,0.00177837503348766
2013-03-08,15.418571,0.00264407441796388,28,-0.00498750597443598
2013-03-11,15.638214,0.0141448422369419,27.870001,-0.00465363280047226
2013-03-12,15.301071,-0.0217947082745855,27.91,0.00143417017349945
2013-03-13,15.298214,-0.000186736389971465,27.92,0.000358230345940846
2013-03-14,15.446429,0.00964175438386183,28.139999,0.00784873825546795
2013-03-15,15.845,0.0254761492004896,28.040001,-0.00355991831991309
2013-03-18,16.275715,0.0268201263984231,28.1,0.00213747850997326
2013-03-19,16.231787,-0.00270263933158921,28.18,0.00284293013083436
2013-03-20,16.145714,-0.00531685275931704,28.32,0.00495576235498474
2013-03-21,16.168928,0.00143674833181073,28.110001,-0.0074428483325506
2013-03-22,16.496786,0.0200741982719124,28.25,0.00496803709948157
2013-03-25,16.556429,0.00360891155270249,28.16,-0.00319092630260842
2013-03-26,16.469286,-0.00527729390525256,28.16,0
2013-03-27,16.145714,-0.019842564251173,28.370001,0.00742975277941982
2013-03-28,15.809286,-0.0210571385391449,28.610001,0.00842405794557077
2013-04-01,15.318214,-0.0315549110292093,28.610001,0
2013-04-02,15.349643,0.00204963855171325,28.799999,0.00661901040484514
2013-04-03,15.428214,0.00510569470012845,28.559999,-0.00836824996229968
2013-04-04,15.275714,-0.00993366412446184,28.6,0.00139961536842925
2013-04-05,15.114286,-0.0106238577369493,28.700001,0.00349043978297336
2013-04-08,15.221786,0.0070873018745039,28.59,-0.00384015127455983
2013-04-09,15.249286,0.00180499113823318,29.610001,0.035055169551653
2013-04-10,15.560357,0.0201937796465641,30.280001,0.0223752857084731
2013-04-11,15.511786,-0.00312633985760646,28.940001,-0.0452627058367594
2013-04-12,15.35,-0.0104846480409662,28.790001,-0.00519661639922031
2013-04-15,14.994643,-0.0234224700516257,28.690001,-0.00347947450974395
2013-04-16,15.222857,0.015105044370801,28.969999,0.00971211241416814
2013-04-17,14.385714,-0.0565624175441513,28.83,-0.0048442656124803
2013-04-18,14.001786,-0.0270507379009426,28.790001,-0.00138837229194388
2013-04-19,13.9475,-0.0038846121697409,29.77,0.033473035669318
2013-04-22,14.238214,0.0206291960320537,30.83,0.0349870668703742
2013-04-23,14.504643,0.0185393282981932,30.6,-0.00748823293972389
2013-04-24,14.480714,-0.00165110993362605,31.76,0.0372076274205999
2013-04-25,14.585,0.00717590818551761,31.940001,0.00565153771663462
2013-04-26,14.9,0.0213676096317283,31.790001,-0.00470736771642599
2013-04-29,15.361429,0.0304985442948986,32.610001,0.0254672140875236
2013-04-30,15.813571,0.0290087381730677,33.099998,0.0149142014933874
2013-05-01,15.688929,-0.00791319104250165,32.720001,-0.0115466796631618
2013-05-02,15.911429,0.0140823516641486,33.16,0.0133577879702012
2013-05-03,16.070715,0.00996101556242568,33.490002,0.00990261625833622
2013-05-06,16.45393,0.0235656828495645,33.75,0.00773347079310849
2013-05-07,16.380714,-0.00445968723450907,33.310001,-0.0131227350919363
2013-05-08,16.565714,0.0112304705323067,32.990002,-0.00965313636168297
2013-05-09,16.313213,-0.0153597448108438,32.66,-0.0100534583226009
2013-05-10,16.1775,-0.00835400499068673,32.689999,0.000918102603405302
2013-05-13,16.240713,0.00389984976138491,33.029999,0.0103470189814665
2013-05-14,15.852143,-0.0242165414794391,33.529999,0.0150243215269081
2013-05-15,15.316071,-0.0344020269518155,33.849998,0.00949840961998838
2013-05-16,15.520714,0.0132728495720928,34.080002,0.00677182037247226
2013-05-17,15.473571,-0.00304204703256117,34.869999,0.0229160713630536
2013-05-20,15.818929,0.0220737891138292,35.080002,0.00600439250691043
2013-05-21,15.702143,-0.00741006107806896,34.849998,-0.00657814469880114
2013-05-22,15.7625,0.00383650143633174,34.610001,-0.00691039327708642
2013-05-23,15.790714,0.00178834444690468,34.150002,-0.0133800419586847
2013-05-24,15.898214,0.0067847301350632,34.27,0.00350769130456641
2013-05-28,15.765714,-0.00836919370174227,35.02,0.0216489909711886
2013-05-29,15.891071,0.00791979698708101,34.880001,-0.00400569914720261
2013-05-30,16.127857,0.0147906461238452,35.029999,0.00429118095193193
2013-05-31,16.061787,-0.00410505271703521,34.900002,-0.00371792214746547
2013-06-03,16.097143,0.00219883026239343,35.59,0.0195778130071314
2013-06-04,16.046785,-0.00313328484303632,34.990002,-0.0170023359833178
2013-06-05,15.896786,-0.00939156755581827,34.779999,-0.0060198833648033
2013-06-06,15.659286,-0.0150528547752002,34.959999,0.00516204200923509
2013-06-07,15.778929,0.00761134673847996,35.669998,0.0201054211180569
2013-06-10,15.674643,-0.00663113125196269,35.470001,-0.00562264632290299
2013-06-11,15.628571,-0.00294359762974672,34.84,-0.0179211449940668
2013-06-12,15.435357,-0.0124399265719175,35,0.00458190950511117
2013-06-13,15.57,0.00868519890756092,34.720001,-0.00803214289542131
2013-06-14,15.358929,-0.0136489871198906,34.400002,-0.00925929607510634
2013-06-17,15.428571,0.00452405156511171,35,0.0172914389705277
2013-06-18,15.420357,-0.000532530672969767,34.98,-0.000571591898957724
2013-06-19,15.107143,-0.0205208412908195,34.59,-0.0112118466413782
2013-06-20,14.887143,-0.0146697237823079,33.490002,-0.0323176764236472
2013-06-21,14.767857,-0.00804495993000787,33.27,-0.00659085649504476
2013-06-24,14.376429,-0.0268630041766738,33.720001,0.0134350727592594
2013-06-25,14.379643,0.000223535398950592,33.669998,-0.00148398901672309
2013-06-26,14.216786,-0.0113901466990813,34.349998,0.0199947866712717
2013-06-27,14.063571,-0.0108355420736053,34.619999,0.00782956041883143
2013-06-28,14.161786,0.00695937319075046,34.540001,-0.00231341919255312
2013-07-01,14.615,0.0315011883078453,34.360001,-0.00522497545080913
2013-07-02,14.946071,0.0224000573685048,33.939999,-0.0122988958773425
2013-07-03,15.028571,0.00550466679947137,34.009998,0.0020603098705485
2013-07-05,14.907857,-0.00806473332545865,34.209999,0.00586342954542518
2013-07-08,14.823214,-0.00569392395467228,34.330002,0.00350169596938832
2013-07-09,15.083929,0.0174354069597009,34.349998,0.000582294716511278
2013-07-10,15.026071,-0.0038431133318646,34.700001,0.0101377553270634
2013-07-11,15.260357,0.0154716609991863,35.689999,0.0281307937117585
2013-07-12,15.2325,-0.00182711693756454,35.669998,-0.000560566181743383
2013-07-15,15.265714,0.00217809561772242,36.169998,0.0139200473682899
2013-07-16,15.364286,0.00643632649619263,36.27,0.00276096262524916
2013-07-17,15.368214,0.000255625153917638,35.740002,-0.014720387603822
2013-07-18,15.42,0.00336401772683814,35.439999,-0.00842946817081369
2013-07-19,15.176786,-0.015898344540008,31.4,-0.121033204605968
2013-07-22,15.225357,0.00319523800174126,32.009998,0.0192403985870873
2013-07-23,14.963929,-0.0173196898429357,31.82,-0.00595326859165413
2013-07-24,15.7325,0.050086064664971,31.959999,0.00439006669932107
2013-07-25,15.660714,-0.00457335302593176,31.389999,-0.0179957506123798
2013-07-26,15.749643,0.00566241495506281,31.620001,0.00730052441029683
2013-07-29,15.9925,0.0153021639940727,31.540001,-0.00253325016621675
2013-07-30,16.190001,0.0122739671139089,31.85,0.00978076877751022
